 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;46;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
000037;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000038;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 1< Individual Limit 2;NA;53;48;0,0086;48;0,0086;V17;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;172913,00;4,8054;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V14;NoiseTrader;0,00;37;173685,00;4,4408;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;46;0,00;0,00;
000039;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 2>= Individual Limit 2 changed to NoiseTrader;NA;53;66;0,0119;66;0,0119;V14;NoiseTrader;0,00;37;180986,00;4,6303;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;180162,00;5,0102;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;46;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000040;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000041;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000042;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 1< Individual Limit 2;NA;46;-85;-0,0153;-85;-0,0153;V14;NoiseTrader;0,00;37;173391,00;4,4525;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;172645,00;4,8205;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;-23,00;-0,0034;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;46;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-10,00;-0,0023;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000043;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000044;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 2>= Individual Limit 2 changed to NoiseTrader;NA;46;-448;-0,0804;-448;-0,0804;V14;NoiseTrader;0,00;37;115038,00;2,9323;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;114586,00;3,1739;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;-164,00;-0,0241;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-49,00;-0,0112;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;46;-75,00;-0,0112;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000045;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000046;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000047;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000048;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000049;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-1789;-0,3212;-1789;-0,3212;V14;NoiseTrader;0,00;37;-76953,00;-1,9111;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-76670,00;-2,0648;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;-733,00;-0,1075;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-654,00;-0,098;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-133,00;-0,0303;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000050;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000051;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000052;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000053;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000054;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000055;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000056;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000057;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-3461;-0,6215;-3461;-0,6215;V14;NoiseTrader;0,00;37;-214245,00;-5,2826;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-213681,00;-5,7101;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;-1437,00;-0,2108;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-1446,00;-0,2167;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-221,00;-0,0503;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000058;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000059;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000060;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000061;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-4265;-0,7658;-4221;-0,7579;V14;NoiseTrader;0,00;37;-290163,00;-7,1077;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-289452,00;-7,6803;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;33;-1701,00;-0,2495;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-1800,00;-0,2697;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-255,00;-0,0581;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000062;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000063;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000064;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000065;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000066;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000067;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000068;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-4273;-0,7678;-4619;-0,8294;V14;NoiseTrader;0,00;37;-280386,00;-6,9307;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-279858,00;-7,4985;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;-1634,00;-0,2397;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-1836,00;-0,2751;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-229,00;-0,0522;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000069;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000070;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000071;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000072;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-3372;-0,6068;-4553;-0,8176;V14;NoiseTrader;0,00;37;-218895,00;-5,4875;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-218589,00;-5,9466;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;-1269,00;-0,1863;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-1497,00;-0,2245;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-163,00;-0,0371;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
000073;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000074;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000075;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000076;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000077;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000078;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000079;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-2780;-0,5008;-4569;-0,8204;V14;NoiseTrader;0,00;37;-198964,00;-5,0375;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-198516,00;-5,4589;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;-1045,00;-0,1534;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-1225,00;-0,1837;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-131,00;-0,0298;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000080;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000081;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000082;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000083;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000084;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000085;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;38;-576;-0,1042;-4569;-0,8204;V14;NoiseTrader;0,00;37;-70883,00;-1,8619;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;-70570,00;-2,0197;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;-164,00;-0,0241;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-187,00;-0,0281;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;-15,00;-0,0034;
 ; ; ; ; ; ; ; ; ; ; ; V23;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;0,00;0;0,00;0,00;
000086;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000087;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000088;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000089;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000090;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000091;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000092;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000093;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000094;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 1< Individual Limit 2;NA;38;-74;-0,0134;-4563;-0,8194;V14;NoiseTrader;0,00;37;57316,00;1,5124;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;53880,00;1,5497;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;-99,00;-0,0146;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;44;-31,00;-0,0047;
 ; ; ; ; ; ; ; ; ; ; ; V25;NoiseTrader;0,00;20;6,00;0,0014;
 ; ; ; ; ; ; ; ; ; ; ; V23;NoiseTrader;0,00;65;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;Investor;1,10;0;60,00;0,0102;
000095;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000096;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000097;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000098;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000099;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000100;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000101;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000102;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000103;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000104;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000105;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000106;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000107;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000108;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000109;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 2>= Individual Limit 2 changed to NoiseTrader;NA;38;-669;-0,1211;-5238;-0,9406;V31;NoiseTrader;0,00;61;14972,00;0,4397;
 ; ; ; ; ; ; ; ; ; ; ; V14;NoiseTrader;0,00;37;14023,00;0,3773;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;19;-221,00;-0,0332;
 ; ; ; ; ; ; ; ; ; ; ; V25;Investor;2,14;20;-404,00;-0,0921;
 ; ; ; ; ; ; ; ; ; ; ; V23;NoiseTrader;0,00;65;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;NoiseTrader;1,10;44;18,00;0,0031;
0000110;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000111;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000112;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000113;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000114;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000115;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000116;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000117;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000118;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000119;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000120;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000121;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000122;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000123;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000124;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000125;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000126;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000127;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000128;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000129;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000130;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000131;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000132;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000133;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000134;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000135;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000136;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000137;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000138;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000139;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000140;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 1< Individual Limit 2;NA;37;492;0,0892;-4774;-0,8572;V31;NoiseTrader;0,00;61;246981,00;7,2129;
 ; ; ; ; ; ; ; ; ; ; ; V14;NoiseTrader;0,00;37;260121,00;6,9634;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;20;306,00;0,046;
 ; ; ; ; ; ; ; ; ; ; ; V25;Investor;2,63;20;2513,00;0,573;
 ; ; ; ; ; ; ; ; ; ; ; V23;NoiseTrader;0,00;65;1010,00;0,1446;
 ; ; ; ; ; ; ; ; ; ; ; V22;NoiseTrader;1,10;35;472,00;0,0801;
0000141;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000142;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 2>= Individual Limit 2 changed to NoiseTrader;NA;37;987;0,1789;-4279;-0,7684;V14;NoiseTrader;0,00;37;267785,00;7,1409;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;254708,00;7,4089;
 ; ; ; ; ; ; ; ; ; ; ; V17;BlankoAgent;0,00;33;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;20;478,00;0,0719;
 ; ; ; ; ; ; ; ; ; ; ; V25;Investor;2,63;20;2333,00;0,5318;
 ; ; ; ; ; ; ; ; ; ; ; V23;NoiseTrader;0,00;65;1955,00;0,2799;
 ; ; ; ; ; ; ; ; ; ; ; V22;NoiseTrader;1,10;63;661,00;0,1122;
0000143;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000144;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000145;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000146;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000147;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000148;V15;NoiseTrader;Ja, Wahrscheinlichkeit erlaubt;Schlechter_Counter 1< Individual Limit 2;NA;28;-608;-0,1102;-5874;-1,0548;V14;NoiseTrader;0,00;37;81044,00;2,0914;
 ; ; ; ; ; ; ; ; ; ; ; V17;NoiseTrader;0,00;38;-451,00;-0,0663;
 ; ; ; ; ; ; ; ; ; ; ; V31;NoiseTrader;0,00;61;75472,00;2,1222;
 ; ; ; ; ; ; ; ; ; ; ; V9;NoiseTrader;0,00;20;-87,00;-0,0131;
 ; ; ; ; ; ; ; ; ; ; ; V25;Investor;2,63;20;773,00;0,1756;
 ; ; ; ; ; ; ; ; ; ; ; V23;NoiseTrader;0,00;16;-1402,00;-0,2008;
 ; ; ; ; ; ; ; ; ; ; ; V22;NoiseTrader;1,10;63;-858,00;-0,1456;
0000149;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000150;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000151;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000152;V15;NoiseTrader;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
